date,open,high,low,close,volume
20060721,591000,597000,590000,597000,197197
20060720,594000,598000,590000,598000,442084
20060719,580000,588000,580000,580000,284263
20060718,576000,584000,576000,582000,303848
20060714,587000,591000,582000,584000,487421
20060713,600000,609000,595000,600000,475982
20060712,606000,612000,599000,608000,469399
20060711,594000,612000,594000,608000,338181
20060710,594000,607000,589000,606000,358169
20060707,601000,606000,600000,601000,288042
20060706,593000,600000,590000,598000,350618
20060705,585000,605000,585000,603000,269876
20060704,611000,612000,601000,601000,190793
20060703,607000,611000,604000,605000,251869
20060630,607000,609000,602000,603000,589329
20060629,585000,592000,584000,590000,319977
20060628,575000,580000,571000,580000,368498
20060627,585000,590000,583000,583000,315355
20060626,570000,585000,570000,582000,463995
20060623,565000,571000,561000,568000,297930
20060622,565000,572000,560000,565000,467571
20060621,556000,564000,555000,556000,275733
20060620,563000,566000,552000,556000,391732
20060619,571000,576000,561000,564000,417912
20060616,576000,577000,565000,571000,562580
20060615,564000,564000,553000,553000,384950
20060614,544000,561000,541000,553000,652894
20060613,560000,561000,548000,549000,826105
20060612,576000,576000,563000,572000,478698
20060609,578000,583000,573000,575000,611160
20060608,599000,599000,575000,575000,828960
20060607,596000,605000,596000,599000,613711
20060605,618000,619000,610000,613000,319869
20060602,611000,618000,606000,614000,388064
20060601,607000,616000,601000,606000,600278
20060530,622000,624000,612000,612000,421709
20060529,622000,627000,620000,622000,303251
20060526,626000,632000,617000,620000,481028
20060525,629000,631000,615000,616000,515523
20060524,630000,634000,615000,629000,556616
20060523,615000,633000,611000,630000,596744
20060522,638000,640000,623000,624000,417043
20060519,642000,644000,631000,638000,444471
20060518,638000,644000,633000,641000,449293
20060517,642000,660000,642000,653000,456718
20060516,648000,650000,637000,641000,444398
20060515,646000,650000,639000,650000,564701
20060512,660000,660000,641000,655000,505552
20060511,657000,663000,653000,663000,370124
20060510,661000,665000,652000,657000,358504
20060509,658000,668000,657000,661000,374489
20060508,655000,662000,651000,655000,360331
20060504,639000,647000,635000,645000,358570
20060503,649000,656000,639000,639000,422943
20060502,644000,651000,632000,649000,554295
20060428,662000,662000,643000,644000,558038
20060427,668000,670000,658000,664000,387665
20060426,660000,668000,654000,668000,444159
20060425,658000,672000,653000,660000,573428
20060424,690000,690000,670000,673000,629815
20060421,670000,697000,667000,690000,811536
20060420,665000,672000,661000,663000,354217
20060419,673000,675000,663000,665000,454502
20060418,648000,660000,644000,655000,408610
20060417,660000,661000,645000,648000,276017
20060414,638000,664000,635000,655000,656189
20060413,626000,638000,625000,638000,472926
20060412,632000,633000,626000,630000,245702
20060411,637000,640000,626000,636000,315382
20060410,645000,649000,637000,642000,422457
20060407,658000,660000,648000,654000,370289
20060406,659000,666000,653000,657000,455479
20060405,655000,661000,645000,648000,266229
20060404,646000,656000,643000,653000,391855
20060403,636000,648000,632000,646000,434180
20060331,620000,630000,618000,630000,417979
20060330,632000,634000,618000,623000,298336
20060329,621000,626000,615000,626000,307420
20060328,616000,630000,616000,628000,303389
20060327,605000,629000,605000,624000,398073
20060324,608000,612000,605000,609000,343435
20060323,614000,619000,604000,608000,544726
20060322,625000,627000,609000,614000,607895
20060321,638000,640000,630000,635000,235018
20060320,639000,640000,628000,638000,199012
20060317,629000,640000,622000,637000,271822
20060316,637000,641000,631000,632000,285743
20060315,629000,637000,628000,629000,393212
20060314,628000,632000,619000,624000,366887
20060313,629000,632000,624000,632000,385826
20060310,614000,632000,614000,620000,617916
20060309,616000,629000,611000,615000,782188
20060308,615000,626000,608000,623000,987621
20060307,650000,652000,627000,629000,833034
20060306,656000,658000,649000,658000,479364
20060303,682000,684000,650000,652000,765966
20060302,696000,700000,684000,686000,307133
20060228,694000,698000,683000,687000,267304
20060227,678000,691000,677000,691000,245877
20060224,678000,682000,675000,681000,282337
20060223,671000,684000,671000,681000,332151
20060222,669000,679000,663000,670000,499074
20060221,682000,683000,670000,672000,358335
20060220,668000,684000,667000,683000,362991
20060217,661000,674000,660000,673000,443189
20060216,651000,657000,646000,656000,497309
20060215,678000,678000,654000,654000,676967
20060214,670000,677000,663000,673000,543456
20060213,686000,687000,668000,678000,488896
20060210,692000,696000,679000,687000,451657
20060209,696000,697000,687000,691000,385790
20060208,700000,709000,685000,690000,401348
20060207,709000,730000,706000,706000,349104
20060206,700000,706000,693000,706000,430411
20060203,718000,718000,702000,704000,444154
20060202,738000,739000,720000,725000,406240
20060201,735000,743000,723000,730000,442082
20060131,723000,741000,719000,740000,460173
20060127,720000,724000,713000,720000,338278
20060126,714000,718000,705000,716000,392954
20060125,709000,720000,705000,714000,587614
20060124,683000,700000,680000,698000,594140
20060123,677000,695000,671000,685000,552960
20060120,702000,708000,685000,687000,461590
20060119,682000,695000,680000,689000,409902
20060118,685000,689000,673000,680000,621662
20060117,707000,721000,697000,697000,436666
20060116,700000,707000,696000,706000,403367
20060113,677000,694000,668000,694000,490124
20060112,684000,692000,681000,684000,405859
20060111,693000,698000,679000,683000,356985
20060110,695000,701000,688000,698000,485875
20060109,695000,697000,683000,688000,325507
20060106,685000,688000,679000,687000,353915
20060105,695000,695000,671000,679000,710373
20060104,675000,700000,673000,699000,785812
20060103,660000,666000,656000,665000,358018
20060102,664000,668000,656000,659000,419111
20051229,660000,670000,657000,659000,420541
20051228,658000,663000,655000,661000,430162
20051227,659000,664000,648000,662000,361357
20051226,650000,663000,649000,654000,356642
20051223,642000,652000,636000,645000,576358
20051222,635000,647000,631000,634000,561916
20051221,614000,635000,614000,628000,507287
20051220,603000,614000,602000,612000,343970
20051219,607000,614000,602000,608000,363354
20051216,606000,606000,593000,602000,594153
20051215,609000,616000,601000,609000,374817
20051214,622000,627000,608000,609000,534330
20051213,621000,623000,613000,618000,360761
20051212,622000,628000,617000,618000,371779
20051209,628000,631000,613000,622000,465264
20051208,635000,640000,626000,633000,538546
20051207,630000,645000,624000,641000,530716
20051206,619000,631000,617000,630000,423633
20051205,622000,625000,618000,622000,251823
20051202,620000,623000,614000,617000,392830
20051201,596000,608000,595000,606000,406300
20051130,593000,604000,593000,598000,358182
20051129,598000,602000,588000,594000,350219
20051128,600000,603000,596000,601000,188687
20051125,608000,611000,596000,600000,315126
20051124,618000,618000,605000,608000,310103
20051123,600000,613000,599000,607000,864854
20051122,611000,612000,587000,590000,912923
20051121,632000,632000,612000,621000,481865
20051118,625000,630000,619000,627000,291995
20051117,627000,628000,619000,624000,250852
20051116,616000,630000,616000,630000,280777
20051115,626000,629000,611000,621000,281923
20051114,621000,629000,616000,626000,443395
20051111,617000,624000,614000,618000,590875
20051110,601000,607000,599000,605000,377342
20051109,601000,607000,596000,601000,358627
20051108,600000,603000,597000,603000,294792
20051107,602000,603000,591000,600000,259275
20051104,597000,600000,593000,599000,496143
20051103,588000,592000,585000,587000,471441
20051102,564000,580000,564000,575000,314320
20051101,560000,568000,559000,564000,615171
20051031,549000,555000,548000,552000,391918
20051028,549000,551000,545000,546000,438963
20051027,563000,568000,556000,558000,387209
20051026,562000,566000,559000,563000,315372
20051025,572000,578000,564000,565000,370469
20051024,566000,571000,561000,567000,342068
20051021,550000,566000,549000,564000,438004
20051020,560000,561000,552000,556000,359267
20051019,560000,561000,550000,550000,374710
20051018,564000,569000,563000,565000,356791
20051017,560000,569000,560000,563000,350592
20051014,565000,572000,560000,562000,628182
20051013,571000,574000,558000,562000,723035
20051012,593000,594000,577000,578000,571620
20051011,588000,599000,587000,599000,215077
20051010,584000,597000,583000,593000,301891
20051007,578000,588000,576000,581000,513223
20051006,595000,595000,585000,586000,422333
20051005,604000,614000,598000,601000,446328
20051004,590000,607000,590000,602000,544049
20050930,594000,600000,588000,588000,458085
20050929,594000,599000,590000,590000,394362
20050928,590000,600000,587000,598000,270129
20050927,598000,599000,590000,593000,318206
20050926,586000,600000,586000,597000,437917
20050923,592000,599000,583000,585000,373549
20050922,593000,600000,592000,600000,320007
20050921,596000,606000,595000,601000,381782
20050920,600000,603000,592000,593000,560903
20050916,604000,606000,588000,593000,612542
20050915,605000,619000,604000,607000,580759
20050914,605000,615000,602000,613000,511770
20050913,590000,610000,589000,606000,697730
20050912,594000,600000,589000,589000,401478
20050909,585000,591000,583000,589000,262111
20050908,585000,593000,580000,587000,692548
20050907,576000,582000,576000,579000,351354
20050906,563000,576000,563000,569000,381016
20050905,558000,563000,555000,561000,218480
20050902,549000,557000,548000,554000,243894
20050901,549000,552000,547000,549000,239426
20050831,534000,546000,534000,544000,244132
20050830,544000,548000,533000,541000,298314
20050829,542000,542000,536000,540000,365599
20050826,552000,556000,549000,549000,378335
20050825,553000,555000,544000,552000,487216
20050824,562000,563000,549000,556000,479797
20050823,564000,569000,560000,562000,375451
20050822,553000,570000,553000,563000,391070
20050819,555000,556000,549000,553000,418721
20050818,572000,573000,553000,555000,670314
20050817,566000,572000,560000,572000,408410
20050816,578000,582000,569000,572000,520855
20050812,569000,579000,569000,578000,489617
20050811,555000,570000,555000,567000,397705
20050810,555000,562000,553000,555000,329612
20050809,551000,553000,545000,550000,406503
20050808,552000,552000,543000,551000,365714
20050805,561000,561000,548000,553000,602057
20050804,568000,569000,560000,566000,367406
20050803,575000,577000,568000,568000,472771
20050802,570000,571000,562000,568000,285080
20050801,566000,569000,561000,569000,329422
20050729,566000,566000,560000,565000,357510
20050728,552000,566000,552000,560000,473196
20050727,552000,559000,548000,551000,368686
20050726,556000,558000,547000,551000,412660
20050725,552000,557000,552000,555000,369101
20050722,559000,560000,546000,552000,551599
20050721,565000,568000,558000,563000,535612
20050720,562000,567000,555000,558000,600564
20050719,550000,562000,549000,561000,675722
20050718,543000,552000,541000,549000,424479
20050715,548000,550000,539000,542000,522167
20050714,549000,551000,547000,547000,577773
20050713,543000,547000,539000,547000,509310
20050712,540000,548000,537000,541000,936718
20050711,525000,535000,525000,533000,691762
20050708,517000,522000,516000,516000,393397
20050707,504000,519000,504000,516000,638200
20050706,503000,507000,503000,504000,269198
20050705,504000,507000,500000,502000,186060
20050704,505000,509000,501000,503000,313114
20050701,494000,501000,493000,501000,531182
20050630,490000,498000,490000,494000,396777
20050629,490000,492500,488000,490000,383764
20050628,488500,490500,485500,489500,370658
20050627,489000,489000,483000,488500,561046
20050624,496000,496000,489000,491000,435634
20050623,493000,499000,492000,498000,519819
20050622,488000,494000,487000,493000,393089
20050621,490500,491500,486000,488000,405211
20050620,493500,494000,489500,490500,332126
20050617,499000,499500,491500,493500,478983
20050616,500000,502000,497000,498500,367992
20050615,496500,500000,494500,500000,449256
20050614,498000,501000,494000,496500,389984
20050613,491500,499500,491500,498000,455384
20050610,480000,494500,477000,491500,812962
20050609,475500,480000,471500,480000,750424
20050608,478000,481000,475000,477500,535763
20050607,484000,485000,480000,480500,482598
20050603,488000,491500,485500,488000,353579
20050602,495000,495500,487500,487500,366428
20050601,483500,489500,483000,489000,330983
20050531,492500,494000,486500,489000,445531
20050530,490000,494000,490000,493500,228959
20050527,490000,493000,486500,490000,375574
20050526,481500,485000,479500,482000,277951
20050525,493500,496500,483500,484500,426388
20050524,496500,498500,493000,495000,255070
20050523,496000,498500,494500,498000,160941
20050520,499500,502000,495000,498500,233768
20050519,493000,501000,492500,498500,508780
20050518,494500,495000,489000,489500,341989
20050517,490000,493000,483500,489500,363568
20050516,485000,490000,484000,488000,347032
20050513,475000,485000,472000,481500,410919
20050512,474000,480000,474000,475000,417218
20050511,475000,475500,471500,472000,346095
20050510,478000,479500,475500,477000,213574
20050509,475000,477500,470500,475000,400770
20050506,466500,475500,466500,474000,493666
20050504,455000,467000,455000,464500,346370
20050503,455000,461500,452500,455000,277432
20050502,456000,458000,450000,455500,236912
20050429,452000,456500,449500,452000,585597
20050428,463000,463500,457000,460000,394049
20050427,463000,467000,461000,464000,411813
20050426,474500,474500,471000,471000,187546
20050425,462000,474500,462000,474500,328776
20050422,475000,476000,467000,467000,334597
20050421,462000,470000,457500,466000,586475
20050420,478500,483000,469000,470000,657711
20050419,477000,480000,474000,474000,602959
20050418,473500,481500,472000,476000,864948
20050415,500000,502000,489000,491500,866964
20050414,513000,514000,502000,502000,663520
20050413,518000,520000,516000,518000,213519
20050412,516000,520000,513000,520000,207740
20050411,522000,522000,516000,517000,191323
20050408,524000,525000,520000,522000,278919
20050407,518000,520000,515000,518000,357174
20050406,518000,520000,510000,518000,410120
20050404,512000,517000,510000,517000,344399
20050401,502000,516000,500000,512000,453138
20050331,506000,507000,501000,502000,346725
20050330,494000,499500,494000,498000,362906
20050329,510000,511000,500000,502000,337115
20050328,510000,511000,507000,510000,179687
20050325,505000,506000,500000,505000,217500
20050324,501000,506000,497500,503000,402056
20050323,493000,499500,491500,498500,318491
20050322,493000,501000,489500,496000,315959
20050321,491500,499000,490000,492000,335494
20050318,493000,498000,493000,495000,255059
20050317,493000,498500,492000,496000,417586
20050316,499000,504000,495500,503000,370997
20050315,512000,514000,499000,502000,500684
20050314,513000,516000,508000,510000,416910
20050311,507000,519000,504000,519000,640226
20050310,503000,508000,499500,499500,632675
20050309,499000,500000,491500,500000,497898
20050308,507000,508000,500000,502000,527607
20050307,515000,515000,500000,507000,590399
20050304,517000,517000,508000,510000,488203
20050303,515000,526000,512000,519000,606709
20050302,525000,528000,517000,517000,548569
20050228,530000,531000,521000,527000,554130
20050225,524000,529000,521000,522000,417694
20050224,510000,520000,507000,519000,419776
20050223,514000,516000,509000,511000,394983
20050222,528000,529000,518000,522000,357168
20050221,530000,532000,524000,528000,468639
20050218,518000,527000,514000,527000,367125
20050217,517000,522000,515000,517000,350246
20050216,522000,531000,518000,520000,480293
20050215,520000,521000,511000,519000,534955
20050214,513000,522000,510000,517000,565369
20050211,505000,509000,501000,506000,517794
20050207,506000,512000,503000,510000,678715
20050204,494000,498500,493000,495500,257129
20050203,486000,497000,486000,496000,348983
20050202,491500,494000,486500,490500,395070
20050201,495000,498500,491500,491500,437123
20050131,488000,495000,484000,495000,329335
20050128,491500,491500,480000,489000,284435
20050127,495000,495000,490500,492000,399866
20050126,485000,493500,484500,490500,497768
20050125,480000,485000,479000,483500,363372
20050124,482500,488000,477500,488000,381465
20050121,475000,486000,475000,486000,300696
20050120,480000,485000,475500,480000,385404
20050119,486000,488500,479000,480000,457066
20050118,490000,490500,484500,486000,604888
20050117,490000,494500,482500,492500,1235910
20050114,440000,474000,439500,471500,1438070
20050113,442000,447000,441000,444000,473963
20050112,443500,444000,440000,442000,294457
20050111,438000,442000,433500,442000,557131
20050110,442000,442000,437500,438000,250135
20050107,441000,441500,435500,440500,272369
20050106,439000,445500,435000,435000,343063
20050105,440000,443000,436500,443000,467322
20050104,450000,451000,446000,447000,280347
20050103,452500,453000,446000,451000,218558
